collision-id,report-number,report-version,is-preliminary,ncic-code,crash-date-time,crash-time-description,beat,city-id,city-code,city-name,county-code,city-is-active,city-is-incorporated,collision-type-code,collision-type-description,collision-type-other-desc,day-of-week,dispatch-notified,has-photographs,hit-run,is-attachments-mailed,is-deleted,is-highway-related,is-tow-away,judicial-district,motor-vehicle-involved-with-code,motor-vehicle-involved-with-desc,motor-vehicle-involved-with-other-desc,number-injured,number-killed,lighting-code,lighting-description,latitude,longitude,milepost-direction,milepost-distance,milepost-marker,milepost-unit-of-measure,pedestrian-action-code,pedestrian-action-desc,prepared-date,primary-collision-factor-code,primary-collision-factor-description,primary-collision-factor-is-cited,primary-collision-party-number,primary-road,reporting-district,reporting-district-code,reviewed-date,roadway-surface-code,secondary-direction,secondary-distance,secondary-road,secondary-unit-of-measure,sketch-desc,traffic-control-device-code,created-date,modified-date,is-county-road,is-freeway,chp-555-version,is-additonal-object-struck,notification-date,notification-time-description,has-digital-media-files,evidence-number,is-location-refer-to-narrative,is-aoi-one-same-as-location
9135,9370-2015-0174,1,False,9370,8/11/2015 7:45:00 AM,745,8,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Tuesday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.825275,-122.313158,,,,,A,NO PEDESTRIANS INVOLVED,8/11/2015 12:00:00 AM,A,21658(a),False,1,I-80 W/B,,,8/17/2015 4:34:46 PM,A,E,200.0,SFOBB Admin Building,F,,D,8/17/2015 4:35:26 PM,8/17/2015 4:35:26 PM,,,2,,,,,,,
9062,9370-2015-0130,1,False,9370,8/7/2015 9:57:00 PM,2157,52,14,109,Oakland,1,True,True,E,HIT OBJECT,,Friday,Yes,False,,,False,True,True,Oakland Superior,I,FIXED OBJECT,concrete barrier,1,0,C,DARK-STREET LIGHTS,37.7526,-122.1517,,,,,A,NO PEDESTRIANS INVOLVED,8/7/2015 12:00:00 AM,A,23152(a),True,1,I-580 E/B,,,8/17/2015 1:35:49 PM,A,E,373.0,Golf Links Rd,F,,D,8/17/2015 1:37:02 PM,8/17/2015 1:37:02 PM,,,2,,,,,,,
9039,9370-2015-0046,1,False,9370,6/28/2015 4:50:00 PM,1650,55,14,109,Oakland,1,True,True,C,REAR END,,Sunday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.826766,-122.278362,,,,,A,NO PEDESTRIANS INVOLVED,6/28/2015 12:00:00 AM,A,22350,False,2,I-580 W/B,,,8/17/2015 12:19:26 PM,A,E,50.0,San Pablo Ave,F,,D,8/17/2015 12:20:31 PM,8/17/2015 12:20:31 PM,,,2,,,,,,,
9033,9370-2015-0159,1,False,9370,8/10/2015 8:10:00 AM,810,176,14,109,Oakland,1,True,True,C,REAR END,,Monday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.76191,-122.21479,,,,,A,NO PEDESTRIANS INVOLVED,8/10/2015 12:00:00 AM,A,22350,False,1,I-880 N/B,,,8/17/2015 12:00:48 PM,A,S,3000.0,High St,F,,D,8/17/2015 12:02:08 PM,8/17/2015 12:02:08 PM,,,2,,,,,,,
9030,9370-2015-0148,1,False,9370,8/9/2015 4:30:00 PM,1630,25,14,109,Oakland,1,True,True,C,REAR END,,Sunday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.8167,-122.2709,,,,,A,NO PEDESTRIANS INVOLVED,8/9/2015 12:00:00 AM,A,22107 VC,False,1,SR-24 W/B FROM MLK JUNIOR WAY ON RAMP,,,8/17/2015 11:48:04 AM,A,S,30.0,42nd street,F,,D,8/17/2015 11:49:07 AM,8/17/2015 11:49:07 AM,,,2,,,,,,,
9022,9370-2015-0144,1,False,9370,8/9/2015 2:30:00 PM,1430,8,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Sunday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.826212,-122.300833,,,,,A,NO PEDESTRIANS INVOLVED,8/9/2015 12:00:00 AM,A,21658(a),False,1,I-80 W/B,,,8/17/2015 11:37:37 AM,A,E,2545.0,WEST GRAND AVENUE,F,,D,8/17/2015 11:39:02 AM,8/17/2015 11:39:02 AM,,,2,,,,,,,
8895,9370-2015-0206,1,False,9370,8/13/2015 5:10:00 PM,1710,52,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Thursday,NotApplicable,False,,,False,True,False,OAKLAND SUPERIOR,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.78969,-122.196777,,,,,A,NO PEDESTRIANS INVOLVED,8/13/2015 12:00:00 AM,A,21658(a),True,1,I-580 E/B (MACARTHUR FREEWAY),,,8/16/2015 9:28:44 PM,A,W,400.0,HIGH STREET,F,,D,8/16/2015 9:29:31 PM,8/16/2015 9:29:31 PM,,,2,,,,,,,
8894,9370-2015-0149,1,False,9370,8/9/2015 3:15:00 PM,1515,176,14,109,Oakland,1,True,True,C,REAR END,,Sunday,Yes,True,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.773014,-122.227443,,,,,A,NO PEDESTRIANS INVOLVED,8/9/2015 12:00:00 AM,A,22350 VC,False,3,I-880 S/B,,,8/16/2015 7:33:17 PM,A,S,160.0,FRUITVALE AVENUE,F,,D,8/16/2015 7:34:39 PM,8/16/2015 7:34:39 PM,,,2,,,,,,,
8883,9370-2015-0155,1,False,9370,8/9/2015 10:53:00 PM,2253,52,14,109,Oakland,1,True,True,E,HIT OBJECT,,Sunday,NotApplicable,False,M,,False,True,True,Oakland Superior,I,FIXED OBJECT,Concrete Wall,0,0,D,DARK-NO STREET LIGHTS,37.747878,-122.150331,,,,,A,NO PEDESTRIANS INVOLVED,8/9/2015 12:00:00 AM,A,22107,False,1,I-580 W/B,,,8/16/2015 3:21:48 PM,A,E,20.0,106th Avenue,F,,D,8/16/2015 3:22:33 PM,8/16/2015 3:22:33 PM,,,2,,,,,,,
8871,9370-2015-0214,1,False,9370,8/14/2015 3:45:00 PM,1545,24,14,109,Oakland,1,True,True,C,REAR END,,Friday,NotApplicable,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.849093,-122.229644,,,,,A,NO PEDESTRIANS INVOLVED,8/14/2015 12:00:00 AM,A,22350 VC,False,2,SR-24 W/B,,,8/16/2015 1:37:49 PM,A,W,10.0,SR-13 S/B,F,,D,8/16/2015 1:38:30 PM,8/16/2015 1:38:30 PM,,,2,,,,,,,
8843,9370-2015-0164,2,False,9370,8/10/2015 4:15:00 PM,1615,176,14,109,Oakland,1,True,True,C,REAR END,,Monday,Yes,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.75858,-122.21223,,,,,A,NO PEDESTRIANS INVOLVED,8/10/2015 12:00:00 AM,A,22350,False,1,I-880 S/B,,,8/19/2015 3:17:02 PM,A,N,1980.0,66th Ave,F,,D,8/15/2015 1:27:34 PM,8/19/2015 3:17:13 PM,,,2,,,,,,,
8842,9370-2015-0207,1,False,9370,8/13/2015 4:20:00 PM,1620,53,14,109,Oakland,1,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,False,OAKLAND SUPERIOR,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.79922,-122.2199,,,,,A,NO PEDESTRIANS INVOLVED,8/13/2015 12:00:00 AM,A,22350,False,1,I-580 W/B (MACARTHUR FREEWAY),,,8/15/2015 1:18:54 PM,A,E,15.0,FRUITVALE AVENUE,F,,D,8/15/2015 1:20:38 PM,8/15/2015 1:20:38 PM,,,2,,,,,,,
8841,9370-2015-0192,1,False,9370,8/13/2015 2:05:00 AM,205,55,14,109,Oakland,1,True,True,H,OTHER,BACKING,Thursday,Yes,False,M,,False,True,False,Oakland Juvenile,C,OTHER MOTOR VEHICLE,,0,0,D,DARK-NO STREET LIGHTS,37.823731,-122.265101,,,,,A,NO PEDESTRIANS INVOLVED,8/13/2015 12:00:00 AM,A,22106,False,1,I-580 W/B TO SR-24 E/B,,,8/14/2015 8:42:28 PM,A,E,200.0,Telegraph Ave,F,,D,8/14/2015 8:43:53 PM,8/14/2015 8:43:53 PM,,,2,,,,,,,
8764,9370-2015-0080,1,False,9370,8/4/2015 5:40:00 AM,540,177,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Tuesday,NotApplicable,True,M,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.79352,-122.26389,,,,,A,NO PEDESTRIANS INVOLVED,8/4/2015 12:00:00 AM,A,21658(a),False,1,I-880 S/B,,,8/14/2015 12:18:11 PM,A,S,460.0,Oak St,F,,D,8/14/2015 12:19:34 PM,8/14/2015 12:19:34 PM,,,2,,,,,,,
8698,9370-2015-0059,1,False,9370,7/31/2015 4:10:00 PM,1610,24,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Friday,Yes,False,F,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.848677,-122.234999,,,,,A,NO PEDESTRIANS INVOLVED,7/31/2015 12:00:00 AM,A,21658(a),False,1,SR-24 E/B,,,8/14/2015 9:06:48 AM,A,W,1873.0,SR-13 S/B,F,,D,8/14/2015 9:07:48 AM,8/14/2015 9:07:48 AM,,,2,,,,,,,
8680,9370-2015-0063,1,False,9370,8/2/2015 12:23:00 AM,23,8,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Sunday,NotApplicable,False,M,,False,True,True,OAKLAND SUPERIOR,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.82478,-122.31302,,,,,A,NO PEDESTRIANS INVOLVED,8/2/2015 12:00:00 AM,A,22350,True,1,I-80 WB,,,8/14/2015 8:32:46 AM,A,W,981.0,WEST GRAND AVE,F,,A,8/14/2015 8:33:25 AM,8/14/2015 8:33:25 AM,,,2,,,,,,,
8656,9370-2015-0180,1,False,9370,8/11/2015 4:30:00 PM,1630,176,14,109,Oakland,1,True,True,C,REAR END,,Tuesday,NotApplicable,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.77294,-122.22728,,,,,A,NO PEDESTRIANS INVOLVED,8/11/2015 12:00:00 AM,A,21703,False,1,I-880 S/B,,,8/13/2015 5:31:32 PM,A,S,300.0,Fruitvale Ave,F,,D,8/13/2015 5:32:13 PM,8/13/2015 5:32:13 PM,,,2,,,,,,,
8643,9370-2015-0160,1,False,9370,8/10/2015 2:40:00 PM,1440,176,14,109,Oakland,1,True,True,C,REAR END,,Monday,NotApplicable,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.73466,-122.19117,,,,,A,NO PEDESTRIANS INVOLVED,8/10/2015 12:00:00 AM,A,22350,False,1,I-880 S/B,,,8/13/2015 4:51:56 PM,A,N,1300.0,98th Ave,F,,D,8/13/2015 4:52:29 PM,8/13/2015 4:52:29 PM,,,2,,,,,,,
8636,9370-2015-0163,1,False,9370,8/10/2015 3:20:00 PM,1520,177,14,109,Oakland,1,True,True,C,REAR END,,Monday,NotApplicable,False,,,False,True,False,OAKLAND SUPERIOR,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.791555,-122.26202,,,,,A,NO PEDESTRIANS INVOLVED,8/10/2015 12:00:00 AM,A,21703,False,1,I-880 S/B,,,8/13/2015 4:46:06 PM,A,N,700.0,5TH AVE.,F,,D,8/13/2015 4:46:49 PM,8/13/2015 4:46:49 PM,,,2,,,,,,,
8617,9370-2015-0136,1,False,9370,8/8/2015 2:00:00 AM,200,24,14,109,Oakland,1,True,True,E,HIT OBJECT,,Saturday,Yes,False,,,False,True,True,Oakland Superior,I,FIXED OBJECT,CONCRETE CURB,1,0,C,DARK-STREET LIGHTS,37.848611,-122.24214,,,,,A,NO PEDESTRIANS INVOLVED,8/8/2015 12:00:00 AM,A,23152(a),False,1,SR-24 E/B FROM BROADWAY,,,8/13/2015 3:52:49 PM,A,E,875.0,Patton St,F,,D,8/13/2015 3:53:38 PM,8/13/2015 3:53:38 PM,,,2,,,,,,,
8596,9370-2015-0162,1,False,9370,8/10/2015 12:35:00 PM,1235,177,14,109,Oakland,1,True,True,C,REAR END,,Monday,NotApplicable,False,,,False,True,False,OAKLAND SUPERIOR,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.79685,-122.27001,,,,,A,NO PEDESTRIANS INVOLVED,8/10/2015 12:00:00 AM,A,21658(a),False,1,I-880 N/B FROM JACKSON ST.,,,8/13/2015 3:10:03 PM,A,N,380.0,JACKSON ST,F,,D,8/13/2015 3:10:54 PM,8/13/2015 3:10:54 PM,,,2,,,,,,,
8589,9370-2015-0146,1,False,9370,8/9/2015 3:24:00 PM,1524,176,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Sunday,Yes,False,,,False,True,True,Oakland Juvenile,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.77417,-122.2306,,,,,A,NO PEDESTRIANS INVOLVED,8/9/2015 12:00:00 AM,A,21658(a),False,2,I-880 N/B,,,8/13/2015 3:03:20 PM,A,S,748.0,29th Ave,F,,D,8/13/2015 3:04:33 PM,8/13/2015 3:04:33 PM,,,2,,,,,,,
8561,9370-2015-0092,1,False,9370,8/5/2015 3:30:00 AM,330,177,14,109,Oakland,1,True,True,C,REAR END,,Wednesday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,D,DARK-NO STREET LIGHTS,37.78862,-122.251617,,,,,A,NO PEDESTRIANS INVOLVED,8/5/2015 12:00:00 AM,A,22350,False,1,I-880 S/B,,,8/13/2015 2:13:39 PM,A,S,2300.0,5th Ave,F,,D,8/13/2015 2:14:38 PM,8/13/2015 2:14:38 PM,,,2,,,,,,,
8550,9370-2015-0135,1,False,9370,8/8/2015 2:15:00 PM,1415,8,14,109,Oakland,1,True,True,C,REAR END,,Saturday,Yes,True,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.826,-122.3019,,,,,A,NO PEDESTRIANS INVOLVED,8/8/2015 12:00:00 AM,A,22350,False,2,I-80 W/B,,,8/13/2015 1:55:11 PM,A,E,1015.0,I-880 N/B OVER CROSSING,F,,D,8/13/2015 1:56:10 PM,8/13/2015 1:56:10 PM,,,2,,,,,,,
8537,9370-2015-0134,1,False,9370,8/8/2015 9:40:00 AM,940,24,14,109,Oakland,1,True,True,C,REAR END,,Saturday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.8267,-122.2682,,,,,A,NO PEDESTRIANS INVOLVED,8/8/2015 12:00:00 AM,A,22350 VC,False,1,SR-24 W/B TO I-580 TRANSITION ROAD,,,8/13/2015 1:31:01 PM,A,S,50.0,WEST MACARTHUR BLVD.,F,,D,8/13/2015 1:31:37 PM,8/13/2015 1:31:37 PM,,,2,,,,,,,
8528,9370-2015-0113,1,False,9370,8/5/2015 3:30:00 AM,330,176,14,109,Oakland,1,True,True,F,OVERTURNED,,Wednesday,NotApplicable,False,,,False,True,True,Oakland Superior,J,OTHER OBJECT,EMBANKMENT,0,0,C,DARK-STREET LIGHTS,37.754474,-122.208689,,,,,A,NO PEDESTRIANS INVOLVED,8/5/2015 12:00:00 AM,A,22107,False,1,I-880 S/B,,,8/13/2015 12:45:35 PM,A,N,400.0,66th Ave,F,,D,8/13/2015 12:46:16 PM,8/13/2015 12:46:16 PM,,,2,,,,,,,
8516,9335-2015-0198,1,False,9335,8/8/2015 3:55:00 PM,1555,82,14,109,Oakland,1,True,True,C,REAR END,,Saturday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.824414,-122.317131,,,,,A,NO PEDESTRIANS INVOLVED,8/8/2015 12:00:00 AM,A,22350,False,1,I-80 W/B,,,8/13/2015 11:56:46 AM,A,E,85.0,METERING LIGHTS (SFOBB),F,,A,8/13/2015 11:57:25 AM,8/13/2015 11:57:25 AM,,,2,,,,,,,
8397,9335-2015-0161,1,False,9335,8/3/2015 9:20:00 PM,2120,82,14,109,Oakland,1,True,True,E,HIT OBJECT,,Monday,Yes,True,,,False,True,True,Northern Court,I,FIXED OBJECT,CONCRETE WALL,0,0,C,DARK-STREET LIGHTS,37.819858,-122.345306,,,,,A,NO PEDESTRIANS INVOLVED,8/3/2015 12:00:00 AM,A,23152(a),False,1,I-80 W/B,,,8/13/2015 6:37:53 AM,A,E,500.0,SF/OAKLAND COUNTY LINE,F,,D,8/13/2015 6:38:42 AM,8/13/2015 6:38:42 AM,,,2,,,,,,,
8390,9370-2015-0145,1,False,9370,8/8/2015 4:22:00 PM,1622,176,14,109,Oakland,1,True,True,C,REAR END,,Saturday,NotApplicable,False,,,False,True,False,Oakland Juvenile,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.75487,-122.20872,,,,,A,NO PEDESTRIANS INVOLVED,8/8/2015 12:00:00 AM,A,22350,False,2,I-880 N/B,,,8/12/2015 7:12:11 PM,A,N,361.0,66th Ave,F,,D,8/12/2015 7:21:16 PM,8/12/2015 7:21:16 PM,,,2,,,,,,,
8381,9370-2015-0116,1,False,9370,8/7/2015 5:00:00 AM,500,24,14,109,Oakland,1,True,True,E,HIT OBJECT,,Friday,NotApplicable,False,,,False,True,True,Oakland Superior,I,FIXED OBJECT,Concrete Wall,0,0,D,DARK-NO STREET LIGHTS,37.852389,-122.222581,,,,,A,NO PEDESTRIANS INVOLVED,8/7/2015 12:00:00 AM,A,22107,False,1,SR-24 W/B,,,8/12/2015 5:27:46 PM,A,E,520.0,Kay St.,F,,D,8/12/2015 5:28:33 PM,8/12/2015 5:28:33 PM,,,2,,,,,,,
8351,9370-2015-0097,1,False,9370,8/6/2015 1:12:00 AM,112,177,14,109,Oakland,1,True,True,E,HIT OBJECT,,Thursday,Yes,False,,,False,True,True,OAKLAND SUPERIOR,I,FIXED OBJECT,Asphalt curb,1,0,C,DARK-STREET LIGHTS,37.464784,-122.141652,,,,,A,NO PEDESTRIANS INVOLVED,8/6/2015 12:00:00 AM,A,22107,False,1,I-880 N/B FROM 23RD AVE.,,,8/12/2015 3:54:38 PM,A,N,620.0,23RD AVE,F,,D,8/12/2015 3:55:35 PM,8/12/2015 3:55:35 PM,,,2,,,,,,,
8228,9370-2015-0110,1,False,9370,8/6/2015 4:35:00 PM,1635,52,14,109,Oakland,1,True,True,E,HIT OBJECT,,Thursday,NotApplicable,False,,,False,True,True,Oakland Superior,I,FIXED OBJECT,Guard Rail,0,0,A,DAYLIGHT,37.745373,-122.149252,,,,,A,NO PEDESTRIANS INVOLVED,8/6/2015 12:00:00 AM,A,22107,False,1,I-580 E/B,,,8/12/2015 11:24:32 AM,A,W,133.0,106th Ave,F,,D,8/12/2015 11:25:27 AM,8/12/2015 11:25:27 AM,,,2,,,,,,,
8178,9370-2015-0125,1,False,9370,8/7/2015 3:25:00 PM,1525,13,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Friday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.8462,-122.2742,,,,,A,NO PEDESTRIANS INVOLVED,8/7/2015 12:00:00 AM,A,22107 VC,False,1,SR-13 N/B TO SR-24 E/B TRANSITION ROAD,,,8/12/2015 9:36:35 AM,A,S,140.0,SR-24 E/B,F,,D,8/12/2015 9:37:27 AM,8/12/2015 9:37:27 AM,,,2,,,,,,,
8170,9370-2015-0123,1,False,9370,8/7/2015 12:20:00 PM,1220,24,14,109,Oakland,1,True,True,E,HIT OBJECT,,Friday,Yes,False,,,False,True,True,Oakland Superior,I,FIXED OBJECT,METAL ATTENUATOR,1,0,A,DAYLIGHT,34.8783,-122.2345,,,,,A,NO PEDESTRIANS INVOLVED,8/7/2015 12:00:00 AM,A,22107 VC,False,1,SR-24 W/B,,,8/12/2015 9:23:09 AM,A,E,75.0,Broadway,F,,D,8/12/2015 9:24:04 AM,8/12/2015 9:24:04 AM,,,2,,,,,,,
8137,9370-2015-0127,1,False,9370,8/7/2015 5:10:00 PM,1710,176,14,109,Oakland,1,True,True,C,REAR END,,Friday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.756807,-122.210823,,,,,A,NO PEDESTRIANS INVOLVED,8/7/2015 12:00:00 AM,A,22350,False,1,I-880 S/B,,,8/12/2015 8:26:25 AM,A,N,1270.0,66TH avENUE,F,SKETCH ON PAGE 3,D,8/12/2015 8:27:10 AM,8/12/2015 8:27:10 AM,,,2,,,,,,,
8128,9370-2015-0114,1,False,9370,8/6/2015 6:00:00 PM,1800,53,14,109,Oakland,1,True,True,C,REAR END,,Thursday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.800155,-122.225161,,,,,A,NO PEDESTRIANS INVOLVED,8/6/2015 12:00:00 AM,A,22350,False,1,I-580 E/B,,,8/12/2015 8:15:17 AM,A,W,200.0,Fruitvale Ave,F,,D,8/12/2015 8:16:03 AM,8/12/2015 8:16:03 AM,,,2,,,,,,,
8110,9370-2015-0111,1,False,9370,8/6/2015 5:45:00 PM,1745,52,14,109,Oakland,1,True,True,C,REAR END,,Thursday,NotApplicable,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.740895,-122.14428,,,,,A,NO PEDESTRIANS INVOLVED,8/6/2015 12:00:00 AM,A,22350,False,1,I-580 W/B,,,8/12/2015 7:43:26 AM,A,E,1985.0,106th Ave,F,,D,8/12/2015 7:44:14 AM,8/12/2015 7:44:14 AM,,,2,,,,,,,
8089,9370-2015-0115,1,False,9370,8/5/2015 6:45:00 PM,1845,53,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Wednesday,Yes,False,,,False,True,True,Oakland Superior,D,MOTOR VEHICLE ON OTHER ROADWAY,,2,0,A,DAYLIGHT,37.475796,-122.132101,,,,,A,NO PEDESTRIANS INVOLVED,8/5/2015 12:00:00 AM,A,22350,False,2,I-580 E/B,,,8/11/2015 7:48:37 PM,A,W,441.0,Sheffield Ave,F,,D,8/11/2015 7:49:18 PM,8/11/2015 7:49:18 PM,,,2,,,,,,,
8087,9370-2015-0087,1,False,9370,8/5/2015 10:30:00 AM,1030,25,14,109,Oakland,1,True,True,C,REAR END,,Wednesday,NotApplicable,False,,,False,True,True,OAKLAND SUPERIOR,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.5023,-122.1553,,,,,A,NO PEDESTRIANS INVOLVED,8/5/2015 12:00:00 AM,A,22350,False,1,SR-24 W/B,,,8/11/2015 7:42:20 PM,A,W,20.0,SHATTUCK AVE.,F,,D,8/11/2015 7:42:59 PM,8/11/2015 7:42:59 PM,,,2,,,,,,,
8085,9370-2015-0100,1,False,9370,8/5/2015 3:50:00 PM,1550,177,14,109,Oakland,1,True,True,C,REAR END,,Wednesday,NotApplicable,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.79404,-122.26422,,,,,A,NO PEDESTRIANS INVOLVED,8/5/2015 12:00:00 AM,A,22350,False,1,I-880 N/B,,,8/11/2015 7:36:36 PM,A,S,1300.0,Oak St,F,,D,8/11/2015 7:37:17 PM,8/11/2015 7:37:17 PM,,,2,,,,,,,
8083,9370-2015-0096,1,False,9370,8/5/2015 6:00:00 PM,1800,54,14,109,Oakland,1,True,True,C,REAR END,,Wednesday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.815705,-122.251508,,,,,A,NO PEDESTRIANS INVOLVED,8/5/2015 12:00:00 AM,A,22350,False,1,I-580 E/B,,,8/11/2015 7:29:10 PM,A,W,1500.0,Grand Ave,F,,D,8/11/2015 7:29:58 PM,8/11/2015 7:29:58 PM,,,2,,,,,,,
8082,9370-2015-0098,1,False,9370,8/5/2015 10:50:00 PM,2250,8,14,109,Oakland,1,True,True,C,REAR END,,Wednesday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,C,DARK-STREET LIGHTS,37.825199,-122.311585,,,,,A,NO PEDESTRIANS INVOLVED,8/5/2015 12:00:00 AM,A,22350,False,1,I-80 W/B,,,8/11/2015 7:24:24 PM,A,E,650.0,sfobb toll plaza,F,,D,8/11/2015 7:25:14 PM,8/11/2015 7:25:14 PM,,,2,,,,,,,
8076,9370-2015-0109,1,False,9370,8/6/2015 1:20:00 PM,1320,176,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Thursday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.77359,-122.22887,,,,,A,NO PEDESTRIANS INVOLVED,8/6/2015 12:00:00 AM,A,21658(a),False,1,I-880 N/B,,,8/11/2015 6:45:32 PM,A,N,250.0,Fruitvale Ave.,F,,D,8/11/2015 6:46:54 PM,8/11/2015 6:46:54 PM,,,2,,,,,,,
8072,9370-2015-0101,1,False,9370,8/4/2015 4:30:00 PM,1630,177,14,109,Oakland,1,True,True,B,SIDE SWIPE,,Tuesday,NotApplicable,False,M,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.77619,-122.23758,,,,,A,NO PEDESTRIANS INVOLVED,8/4/2015 12:00:00 AM,A,21658(a),False,1,I-880 S/B,,,8/11/2015 6:26:44 PM,A,S,200.0,16th Ave,F,,D,8/11/2015 6:27:49 PM,8/11/2015 6:27:49 PM,,,2,,,,,,,
8070,9370-2015-0091,1,False,9370,8/5/2015 12:35:00 PM,1235,81,14,109,Oakland,1,True,True,C,REAR END,,Wednesday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.881861,-122.30761,,,,,A,NO PEDESTRIANS INVOLVED,8/5/2015 12:00:00 AM,A,22350,False,1,I-80 W/B,,,8/11/2015 6:20:02 PM,A,E,1500.0,Gilman St,F,,D,8/11/2015 6:21:00 PM,8/11/2015 6:21:00 PM,,,2,,,,,,,
8066,9370-2015-0078,1,False,9370,8/4/2015 12:50:00 PM,1250,8,14,109,Oakland,1,True,True,D,BROADSIDE,,Tuesday,NotApplicable,False,,,False,True,True,Oakland Superior,C,OTHER MOTOR VEHICLE,,1,0,A,DAYLIGHT,37.824772,-122.313444,,,,,A,NO PEDESTRIANS INVOLVED,8/4/2015 12:00:00 AM,A,21658(a),False,1,I-80 W/B,,,8/11/2015 5:53:13 PM,A,E,50.0,SFOBB Administration Building,F,,D,8/11/2015 5:53:58 PM,8/11/2015 5:53:58 PM,,,2,,,,,,,
8063,9370-2015-0084,1,False,9370,8/4/2015 6:35:00 PM,1835,177,14,109,Oakland,1,True,True,C,REAR END,,Tuesday,NotApplicable,False,,,False,True,False,Oakland Superior,C,OTHER MOTOR VEHICLE,,0,0,A,DAYLIGHT,37.790451,-122.260294,,,,,A,NO PEDESTRIANS INVOLVED,8/4/2015 12:00:00 AM,A,22350,False,1,I-880 S/B,,,8/11/2015 5:20:21 PM,A,N,100.0,5th Ave,F,,D,8/11/2015 5:20:54 PM,8/11/2015 5:20:54 PM,,,2,,,,,,,
